sim,obs
4028.3926,6600.0
4429.6294,6600.0
5604.9414,6600.0
6959.4062,6600.0
7019.4126,6600.0
5927.527,6600.0
4712.8765,6600.0
4678.476,6600.0
5342.373,6600.0
6200.955,6600.0
8541.2295,6600.0
13946.57,6700.0
19772.938,6700.0
22503.105,6800.0
24941.344,6800.0
28794.717,6900.0
34696.637,6900.0
39061.58,7000.0
39986.906,7000.0
38564.2,7000.0
34019.34,7100.0
27113.61,7200.0
21687.408,7300.0
17778.26,7400.0
14596.657,7600.0
13060.104,7800.0
12871.113,8000.0
13444.72,8200.0
14210.507,8400.0
13046.419,8700.0
11587.313,9000.0
12018.394,9300.0
14431.785,9600.0
17921.828,10000.0
21788.123,10700.0
23638.162,11000.0
23331.86,11600.0
19114.13,12400.0
17279.305,13000.0
17585.455,14000.0
18311.422,15500.0
18882.922,17000.0
19654.832,19000.0
20651.486,21000.0
22050.283,23000.0
24223.248,24200.0
25487.447,24600.0
25356.414,25000.0
26226.578,24800.0
25160.697,23600.0
24179.633,22900.0
24186.492,22600.0
24344.652,21900.0
24632.71,21400.0
24159.916,20800.0
23134.834,20600.0
22143.803,20500.0
22408.611,19400.0
22302.11,18700.0
21854.03,18200.0
21066.965,17900.0
20698.303,18200.0
21284.84,19200.0
22095.24,20900.0
23267.078,23200.0
25569.123,24200.0
26950.316,24500.0
29013.826,24700.0
32584.533,26800.0
38027.26,30200.0
45923.74,31000.0
46197.93,31600.0
45378.145,31800.0
49124.777,32100.0
55044.566,34200.0
60062.055,35700.0
60417.977,35300.0
59670.457,36600.0
59854.418,39700.0
58216.984,42300.0
60747.074,43500.0
58226.27,42100.0
51210.78,43500.0
46007.438,47600.0
41344.695,46800.0
40787.492,43700.0
39460.523,44000.0
41663.863,51000.0
43178.453,54800.0
40347.35,52300.0
38632.55,47000.0
37342.973,42800.0
35523.73,39900.0
32358.074,38400.0
29441.766,38200.0
28691.883,38600.0
30061.635,41300.0
33422.805,42900.0
38047.51,42700.0
38353.523,43600.0
38663.492,46100.0
40546.637,47700.0
45669.88,49600.0
50806.344,51800.0
51786.39,55000.0
55983.527,56000.0
61659.34,59100.0
63739.22,61600.0
60486.402,64100.0
55249.43,66700.0
57053.312,66500.0
60808.8,64100.0
56747.492,62100.0
52083.03,61000.0
51639.37,61100.0
55693.7,60400.0
57355.156,60700.0
55336.47,64000.0
58499.812,65600.0
63364.652,66000.0
63460.46,65600.0
63334.2,64600.0
64944.53,63000.0
64667.53,63900.0
63074.74,64700.0
62252.305,65800.0
59073.66,67100.0
56995.215,70600.0
57698.508,71800.0
63867.973,70800.0
67321.49,69600.0
68149.77,70100.0
70261.6,68900.0
71370.3,66400.0
68995.92,64200.0
63508.016,63800.0
57691.6,64300.0
55582.926,63900.0
57262.523,63800.0
56257.816,65200.0
51728.457,68000.0
49104.285,68700.0
51408.426,67400.0
54428.82,65000.0
50392.734,63200.0
44298.617,63800.0
42289.684,62200.0
47308.69,60400.0
53457.68,57700.0
42838.117,56300.0
33590.832,57900.0
30155.943,60300.0
31912.217,61900.0
34907.266,60900.0
33583.438,56400.0
31117.014,53100.0
29960.35,51500.0
33806.055,50700.0
33448.445,49000.0
33490.76,47100.0
33352.324,45600.0
27802.37,44700.0
21942.17,44900.0
19832.887,46400.0
19484.271,46900.0
19561.611,47100.0
19806.344,46800.0
19589.857,47100.0
18915.908,46700.0
18831.037,45700.0
19065.21,44500.0
19482.102,43700.0
19640.775,43200.0
19709.486,44300.0
20348.62,44800.0
21277.623,48500.0
22711.553,56400.0
25333.465,60000.0
29065.584,56000.0
33316.484,52800.0
37656.863,50700.0
39503.72,48300.0
39961.273,46700.0
38001.77,45600.0
35845.85,43900.0
34359.453,42300.0
32982.754,40500.0
31503.96,38800.0
29961.688,36700.0
28394.758,34700.0
26934.451,32400.0
25651.936,30300.0
24364.957,28600.0
23092.607,27100.0
22066.252,26100.0
21015.055,25600.0
19912.715,25400.0
18872.197,25300.0
18110.53,25000.0
17726.385,24400.0
17653.287,23900.0
17834.895,23200.0
17422.998,22700.0
17802.816,22200.0
18935.785,21900.0
18253.549,21200.0
16869.65,20700.0
16136.4795,20400.0
15780.284,20100.0
15512.696,19600.0
15280.12,19500.0
15103.021,19200.0
14878.675,19000.0
14594.976,18600.0
14345.429,18200.0
14091.725,18000.0
13856.911,18000.0
13668.488,18000.0
13440.081,17900.0
13138.062,17100.0
12831.096,16100.0
12518.529,15500.0
12260.944,15700.0
11997.17,15700.0
11729.927,15500.0
11471.074,15500.0
11239.063,15200.0
11032.95,14000.0
10834.267,13000.0
10674.04,13200.0
10506.741,13300.0
10280.443,13500.0
10089.074,13900.0
9918.387,13200.0
9762.903,12800.0
9629.077,13000.0
9507.169,13000.0
9348.805,13000.0
9172.897,13000.0
9019.044,13000.0
8871.29,13000.0
8744.997,13000.0
8638.79,12600.0
8541.984,12300.0
8435.918,12000.0
8348.923,11700.0
8268.947,11700.0
8192.629,12100.0
8116.4736,12600.0
8216.311,13000.0
9319.579,13800.0
10013.569,14000.0
10420.07,14200.0
10176.287,13600.0
9524.41,13000.0
8709.161,12000.0
8706.291,11000.0
9666.573,10000.0
9768.365,10000.0
9215.88,9800.0
8844.226,9800.0
8786.793,10000.0
8798.154,10000.0
8805.424,10000.0
8794.176,9800.0
8766.443,9600.0
8727.182,9600.0
8668.785,9400.0
8593.822,9400.0
8514.411,9200.0
8446.6045,9200.0
8376.446,9000.0
8301.674,9000.0
8207.604,8800.0
8100.45,8800.0
8025.516,8600.0
7960.7593,8600.0
7839.9385,8400.0
7687.0015,8400.0
7557.609,8200.0
7460.963,8200.0
7357.478,8000.0
7247.389,7800.0
7125.3057,7800.0
6994.9575,7600.0
6878.7593,7400.0
6765.7637,7400.0
6653.2515,7400.0
6538.779,7300.0
6440.487,7300.0
6405.1465,7300.0
6455.9126,7300.0
6457.724,7200.0
6380.912,7200.0
6223.4404,7200.0
6101.6826,7200.0
6029.5913,7200.0
6000.2773,7200.0
5985.783,7200.0
5962.782,7200.0
5936.1045,7100.0
5910.76,7100.0
5880.023,7100.0
5842.9595,7100.0
5797.089,7100.0
5755.6763,7100.0
5730.1963,7100.0
5705.945,7100.0
5686.208,7000.0
5672.9287,7000.0
5665.3394,7000.0
5657.3613,7000.0
5646.684,7000.0
5627.187,7000.0
5605.4604,7000.0
5585.7056,7000.0
5559.8726,7000.0
5540.9033,7000.0
5527.6562,7000.0
5510.6187,7000.0
5497.8564,7000.0
5495.792,7000.0
5476.858,7000.0
5628.517,7000.0
5561.661,7000.0
5444.277,7000.0
5407.2075,7000.0
5412.8735,7000.0
5444.518,7000.0
5457.3203,7000.0
5471.4907,6900.0
5536.779,6900.0
5436.4775,6900.0
5367.0186,6900.0
5326.9746,6900.0
5300.074,6900.0
5285.311,6900.0
5273.424,6900.0
5261.6704,6800.0
5254.0654,6800.0
5249.24,6800.0
5243.937,6800.0
5238.0586,6800.0
5231.6475,6800.0
5252.037,6800.0
5396.562,6800.0
5765.9893,6700.0
5841.012,6700.0
5499.2383,6700.0
5282.1147,6700.0
5198.8115,6700.0
5182.69,6700.0
5161.5654,6700.0
5138.977,6700.0
5125.411,6700.0
5117.745,6700.0
5110.042,6600.0
5100.3354,6600.0
5091.4946,6600.0
5078.1055,6600.0
5063.8022,6600.0
5054.7173,6600.0
5047.574,6600.0
5042.614,6500.0
5039.4263,6500.0
5031.1064,6500.0
5014.9253,6500.0
5039.4644,6500.0
5745.634,6500.0
6799.643,6500.0
7946.2544,6500.0
8625.372,6500.0
9322.124,6500.0
11336.855,6600.0
13941.123,6600.0
14635.92,6600.0
12853.611,6600.0
14266.54,6600.0
18901.262,6600.0
26147.79,6600.0
30310.701,6600.0
27159.059,6700.0
28380.584,6700.0
37968.645,6700.0
46629.824,6800.0
46995.223,6800.0
42886.258,6900.0
37904.56,6900.0
38251.96,7000.0
40935.523,7000.0
40242.645,7100.0
32242.559,7100.0
24989.111,7200.0
22026.08,7300.0
23674.723,7400.0
29672.123,7600.0
37985.457,7800.0
40773.85,8000.0
38909.508,8500.0
37550.832,9000.0
33842.113,9500.0
27929.812,10000.0
26266.22,11000.0
29659.951,12500.0
34306.3,15000.0
36476.41,17500.0
33107.934,20000.0
27628.7,22500.0
25922.744,25500.0
27616.357,28000.0
30203.496,30000.0
30940.615,31500.0
29120.291,33000.0
29653.516,34000.0
31324.764,32300.0
29795.086,27900.0
29674.625,26100.0
28945.156,24800.0
29463.252,25000.0
29181.969,26100.0
28572.383,25500.0
28645.111,23500.0
28631.615,23500.0
28256.232,24400.0
30376.633,25100.0
31521.729,26800.0
32009.402,28500.0
33132.09,30200.0
34553.23,31400.0
36170.227,34500.0
36345.832,35500.0
37097.34,37700.0
40231.574,38700.0
43172.36,38700.0
44252.367,39900.0
45800.234,40800.0
48342.215,43000.0
52267.227,45700.0
57453.824,48300.0
64505.14,52200.0
68735.46,53100.0
72513.27,51000.0
74219.49,50500.0
75104.81,49100.0
74106.664,45500.0
74148.26,42300.0
68134.1,40600.0
59462.227,40600.0
53582.535,39800.0
50625.484,38800.0
48412.723,38900.0
43784.914,39100.0
38648.113,39200.0
35486.316,38700.0
34213.453,41800.0
34074.62,46800.0
37180.09,49300.0
38580.63,45500.0
32424.16,43900.0
29761.549,43200.0
34366.336,44000.0
44409.305,45900.0
48398.24,48700.0
47241.656,55300.0
47450.344,59500.0
58374.156,58800.0
65614.82,60600.0
72529.21,60500.0
75347.37,61600.0
72829.08,63200.0
72740.5,63400.0
77136.64,64400.0
81643.81,68500.0
78929.18,70100.0
79527.34,74700.0
77438.66,74800.0
72858.53,69500.0
70816.44,66800.0
66812.766,66000.0
61606.207,66600.0
58393.902,67200.0
56026.027,66900.0
54006.977,65500.0
53914.723,63900.0
56471.6,62600.0
54547.78,61800.0
51207.957,62000.0
50122.86,61300.0
51296.5,61400.0
56317.312,60400.0
57953.61,58800.0
60757.51,59600.0
59310.258,60900.0
52437.04,61300.0
48936.887,61000.0
46964.777,61200.0
43321.98,63400.0
39539.926,64500.0
36712.848,65600.0
35417.152,65100.0
37929.438,63800.0
40942.96,63000.0
37906.363,63600.0
33207.09,64700.0
33411.656,64800.0
37629.953,64100.0
41389.164,60000.0
42619.305,55700.0
40213.71,52100.0
36288.996,50300.0
34515.3,48700.0
36207.324,47700.0
34996.164,49500.0
31770.5,50700.0
29860.184,51700.0
29352.074,53100.0
29955.47,55400.0
31511.928,57700.0
32794.17,56800.0
32839.4,55300.0
34935.42,56500.0
38683.36,59000.0
42524.176,61500.0
47002.88,61400.0
49569.824,60800.0
46656.035,59200.0
45534.406,55300.0
47789.758,51400.0
52524.02,48800.0
48049.465,46900.0
43392.23,45800.0
40484.176,44700.0
38346.402,44400.0
36446.332,43500.0
35363.07,42400.0
33814.34,40800.0
31849.744,39200.0
30725.457,37400.0
30086.883,35700.0
29389.44,34300.0
28501.1,33200.0
27864.178,32200.0
27290.676,31500.0
26631.248,31100.0
25876.322,30500.0
25185.006,30100.0
25043.459,30100.0
25196.764,31300.0
24677.725,32800.0
23864.785,31900.0
22976.414,30400.0
22443.797,29400.0
22332.883,28500.0
21481.729,27900.0
20396.209,27100.0
19780.271,26600.0
19190.168,25900.0
18689.07,25200.0
18246.02,24500.0
18229.447,24000.0
17679.543,23500.0
17183.693,22900.0
16787.713,22400.0
16472.473,22000.0
16302.182,21700.0
16719.615,21400.0
16737.611,21200.0
16218.363,20900.0
15727.79,20500.0
15350.935,20200.0
15075.13,19700.0
14802.628,19400.0
14449.73,18900.0
14103.544,18300.0
13794.311,17900.0
13516.63,17900.0
13256.105,17900.0
13038.901,17900.0
12833.615,17800.0
12684.983,17600.0
12503.538,17200.0
12322.073,16800.0
12183.503,16000.0
12025.877,15000.0
11808.212,14000.0
11593.511,13000.0
11371.972,13100.0
11375.728,13300.0
11483.548,12800.0
11032.923,12100.0
10462.419,11600.0
10115.864,11000.0
9915.042,10700.0
9754.664,10300.0
9571.5205,9900.0
9367.763,9700.0
9199.1875,9800.0
9045.419,10000.0
8909.58,10300.0
8778.454,10500.0
8675.72,10800.0
8571.739,10900.0
8487.507,10900.0
8423.43,10800.0
8353.149,10700.0
8276.6,10400.0
8203.797,10100.0
8127.945,9900.0
8039.613,9800.0
7973.7026,9600.0
7905.6772,9400.0
7818.114,9300.0
7716.54,9200.0
7638.646,9000.0
7550.882,8900.0
7420.2783,8800.0
7310.6055,8700.0
7216.2476,8700.0
7120.858,8600.0
7007.2593,8400.0
6898.001,8300.0
6791.258,8200.0
6682.2104,8200.0
6592.097,8100.0
6502.046,8100.0
6356.6514,8000.0
6323.873,8000.0
6480.2256,8000.0
7178.0083,8000.0
8207.783,8000.0
7777.782,8000.0
6837.2104,8100.0
6396.9766,8100.0
7290.322,8100.0
8340.388,8100.0
7268.452,8100.0
6514.696,8100.0
6301.3506,8100.0
6210.5664,8000.0
6159.8945,8000.0
6123.579,8000.0
6089.1704,8000.0
6065.4478,7900.0
6033.9194,7900.0
5995.1875,7900.0
5963.3735,7900.0
5930.5146,7800.0
5888.4297,7800.0
5842.9624,7800.0
5803.0337,7700.0
5761.0796,7700.0
5718.7446,7600.0
5677.4355,7600.0
5644.9717,7600.0
5611.0093,7500.0
5573.8936,7500.0
5533.486,7500.0
5476.8564,7400.0
5421.305,7400.0
5358.6304,7400.0
5299.832,7400.0
5253.232,7300.0
5212.2603,7300.0
5175.903,7300.0
5142.1016,7200.0
5112.3203,7200.0
5085.317,7200.0
5058.7393,7100.0
5038.379,7100.0
5016.204,7100.0
4977.292,7000.0
4932.769,7000.0
4887.392,7000.0
4850.564,6900.0
4824.488,6900.0
4807.69,6900.0
4793.9307,6900.0
4770.881,6900.0
4752.1147,6900.0
4738.649,6800.0
4723.374,6800.0
4708.768,6800.0
4685.3623,6800.0
4671.3354,6800.0
4660.827,6700.0
4649.0,6700.0
4641.9,6700.0
4639.8477,6700.0
4629.7764,6700.0
4617.449,6700.0
4636.134,6700.0
4691.107,6700.0
4786.4355,6700.0
4885.065,6800.0
4695.793,6800.0
4604.839,6800.0
4568.5874,6800.0
4556.9424,6900.0
4551.4653,6900.0
4547.1577,6900.0
4538.9287,6900.0
4531.9067,6900.0
4523.513,7000.0
4515.282,7000.0
4509.0522,7000.0
4504.8223,7000.0
4497.833,7000.0
4488.8223,7000.0
4481.5005,7000.0
4477.6753,7000.0
4473.4536,7100.0
4470.342,7100.0
4464.0923,7100.0
4455.874,7100.0
4441.471,7100.0
4431.108,7100.0
4424.4736,7100.0
4415.8984,7100.0
4403.413,7100.0
4392.525,7200.0
4386.429,7200.0
4381.1416,7200.0
4375.792,7200.0
4367.792,7200.0
4357.2773,7200.0
4348.359,7200.0
4339.443,7300.0
4332.333,7300.0
4323.4814,7300.0
4310.425,7300.0
4300.986,7300.0
4295.153,7300.0
4291.08,7300.0
4288.316,7300.0
4278.463,7300.0
4271.6616,7300.0
4272.1943,7300.0
4280.5312,7300.0
4279.723,7300.0
4261.223,7300.0
4237.8384,7400.0
4339.867,7400.0
5427.392,7400.0
8638.941,7400.0
14273.639,7400.0
21240.598,7400.0
26161.656,7400.0
27336.588,7400.0
27077.1,7400.0
31033.572,7600.0
37517.44,7600.0
42347.727,7800.0
47770.35,8000.0
53281.625,8000.0
53033.457,8500.0
50076.203,9000.0
48244.453,9500.0
45922.867,10000.0
41682.562,11000.0
38216.45,13000.0
35840.35,16000.0
34586.1,19000.0
34829.656,21000.0
35690.594,24000.0
37176.336,27000.0
39203.43,30000.0
38873.48,34000.0
40572.574,37000.0
43102.92,40000.0
45079.125,45000.0
43650.984,39200.0
41909.223,34900.0
41266.58,31200.0
41196.59,30700.0
41111.95,30200.0
40404.23,28100.0
40198.72,27400.0
39547.867,26300.0
39402.598,23900.0
38732.47,22800.0
37296.87,21900.0
35260.54,21400.0
33710.434,21400.0
33226.496,21700.0
31877.209,21600.0
30934.104,21100.0
30511.113,20500.0
30535.18,20200.0
31333.139,20200.0
32825.13,20000.0
31898.146,19700.0
29041.195,19800.0
27768.492,20100.0
28071.658,20900.0
28716.902,21800.0
28099.152,22700.0
28039.697,23900.0
28674.123,25800.0
30698.096,29700.0
33120.008,35000.0
35983.047,43300.0
39692.812,52600.0
41905.22,53700.0
43733.47,54600.0
47049.34,47800.0
48164.273,39900.0
46928.395,37700.0
45945.58,41200.0
44613.293,43800.0
41591.25,44300.0
40642.05,47600.0
41612.96,48300.0
43348.703,47600.0
46192.395,49800.0
50895.004,53600.0
57565.598,56000.0
65872.69,59700.0
73541.79,67900.0
78210.78,70800.0
83340.17,65800.0
82342.14,62700.0
79218.12,59300.0
70779.125,54700.0
68534.336,52500.0
69245.58,53000.0
65016.953,53900.0
63815.176,55300.0
63897.332,56500.0
65493.71,58900.0
69369.44,61300.0
72769.66,61800.0
75906.21,61500.0
78451.8,61000.0
78578.086,59400.0
76234.79,59600.0
72574.65,61500.0
69806.45,61600.0
68784.92,65600.0
69051.82,72100.0
69964.234,74900.0
69696.68,75300.0
68749.43,75300.0
65960.13,71500.0
63811.945,68900.0
67175.16,63900.0
72905.73,58300.0
70820.27,57300.0
63310.92,57600.0
63994.473,55900.0
63911.46,53100.0
59972.984,50900.0
55612.965,49400.0
54596.902,47600.0
52599.15,47000.0
49486.242,47800.0
48220.38,49300.0
49176.973,56100.0
53471.203,63100.0
59708.344,68300.0
61855.05,68000.0
58827.492,64300.0
54135.332,60600.0
49769.234,59600.0
51510.562,58900.0
54702.242,58700.0
57516.242,59000.0
56005.51,56200.0
51228.31,54000.0
46639.75,53500.0
42894.582,53800.0
43848.688,52000.0
48948.47,49100.0
47067.5,47000.0
38746.438,46500.0
31949.793,44900.0
29013.965,42700.0
30067.13,41400.0
28042.355,41400.0
26341.512,41600.0
25991.025,41900.0
27000.01,42300.0
27697.754,43800.0
27531.232,44300.0
29541.17,44100.0
31081.203,42600.0
30800.777,41400.0
29125.395,42200.0
27752.559,42200.0
27392.967,40200.0
27310.37,38700.0
24941.44,38100.0
21826.963,37500.0
19635.262,38500.0
17448.996,40400.0
16467.996,40100.0
16411.621,38600.0
18196.51,36500.0
18008.928,36400.0
16731.299,36800.0
15861.887,36700.0
15921.173,35600.0
17365.549,34600.0
16402.758,34800.0
15714.669,34200.0
16716.53,32400.0
17562.133,30600.0
18180.059,29100.0
17450.43,28000.0
17446.604,26800.0
18320.83,25700.0
16725.492,24900.0
15709.37,24200.0
15116.357,23400.0
14631.238,25000.0
14248.81,27900.0
15253.636,29300.0
19349.748,29600.0
22063.184,37700.0
24906.232,59000.0
44022.15,69000.0
77838.96,60000.0
112207.125,52000.0
113265.336,44000.0
92724.22,39000.0
77137.54,35000.0
83446.66,33000.0
80144.19,31000.0
64320.547,29000.0
48574.24,27500.0
36678.4,26600.0
30630.45,25300.0
27508.605,24300.0
25408.12,24000.0
23350.012,24900.0
21854.229,28900.0
21622.48,33000.0
24920.95,31000.0
28900.285,29100.0
31376.713,25700.0
34994.63,25000.0
43218.406,23500.0
38925.043,22500.0
30799.348,21500.0
27547.158,20500.0
25572.975,19200.0
23804.05,18000.0
22462.984,17000.0
21358.379,15000.0
20411.52,13200.0
19614.879,12700.0
18963.373,12200.0
18355.729,12500.0
17806.77,13100.0
17406.662,13400.0
16704.082,13600.0
15925.773,13700.0
15571.202,13800.0
15373.55,13600.0
15053.524,13300.0
14720.572,13000.0
14431.636,12900.0
14082.173,12700.0
13686.792,12500.0
13201.229,12200.0
12706.529,11800.0
12205.008,11300.0
11720.141,11000.0
11495.13,10900.0
11351.57,10900.0
11083.739,10800.0
10923.296,10800.0
10791.588,10800.0
10560.681,10700.0
10405.067,10600.0
10264.853,10500.0
9980.939,10300.0
9765.122,10000.0
9599.331,9900.0
9479.025,9700.0
9352.28,9500.0
9166.299,9400.0
8943.915,9300.0
8745.025,9200.0
8588.903,8900.0
8455.778,8800.0
8235.433,8400.0
7907.82,8200.0
7550.2104,8000.0
7162.316,7800.0
6794.9956,7600.0
6442.3687,7400.0
6183.2466,7200.0
6035.9263,7100.0
5964.361,7000.0
5926.8833,6900.0
5850.5796,6800.0
5768.827,6700.0
5712.887,6600.0
5662.42,6500.0
5599.531,6400.0
5523.5786,6400.0
5450.3345,6300.0
5364.2646,6300.0
5315.7524,6300.0
5271.3857,6300.0
5113.8643,6300.0
4908.0854,6300.0
4783.7627,6200.0
4701.0234,6200.0
4635.4546,6200.0
4578.356,6200.0
4508.753,6200.0
4442.435,6200.0
4395.348,6200.0
4337.229,6200.0
4262.0884,6200.0
4167.091,6200.0
4087.7878,6300.0
4034.4995,6300.0
4010.746,6300.0
4029.4277,6400.0
4016.25,6400.0
3875.9478,6500.0
3790.0232,6500.0
3739.1665,6500.0
3694.5,6500.0
3647.5002,6600.0
3605.3281,6600.0
3569.587,6600.0
3534.228,6700.0
3507.3657,6700.0
3480.7375,6700.0
3635.9526,6800.0
4406.954,6800.0
5909.45,6800.0
7377.494,6900.0
7058.7427,6900.0
5152.2017,6900.0
4309.9395,7000.0
5153.2637,7000.0
6968.403,7000.0
7482.6104,7100.0
5175.1436,7100.0
4243.629,7100.0
4110.8154,7100.0
4126.8115,7100.0
4149.6846,7100.0
4165.026,7100.0
4168.116,7100.0
4163.875,7100.0
4156.0347,7100.0
4149.411,7100.0
4361.6924,7100.0
4363.12,7100.0
4195.581,7100.0
4109.5273,7100.0
4074.8713,7100.0
4057.6257,7100.0
4031.7812,7100.0
4008.2932,7100.0
3989.2947,7100.0
3975.9448,7100.0
3972.926,7100.0
3956.0962,7100.0
3928.5615,7100.0
3914.188,7100.0
3888.1533,7100.0
3876.29,7000.0
3859.0112,7000.0
3841.8196,7000.0
3833.132,7000.0
3826.4976,6900.0
3812.5676,6900.0
3801.1655,6900.0
3782.4187,6800.0
3759.502,6800.0
3739.6714,6800.0
3712.3005,6800.0
3675.4626,6800.0
3634.6978,6700.0
3593.236,6700.0
3563.4587,6700.0
3532.9294,6700.0
3505.6316,6700.0
3486.6401,6700.0
3472.7515,6600.0
3724.4507,6600.0
4649.9077,6600.0
6733.138,6600.0
7327.557,6500.0
5484.246,6500.0
4160.7056,6500.0
3797.9236,6500.0
4161.93,6500.0
4592.653,6500.0
4019.7163,6500.0
3487.8967,6500.0
3321.0076,6400.0
3285.305,6400.0
3273.3154,6400.0
3270.7417,6400.0
3278.395,6400.0
3258.2488,6400.0
3237.1724,6400.0
3221.6,6400.0
3211.5432,6400.0
3204.2327,6400.0
3249.6255,6400.0
4179.7495,6400.0
6131.385,6400.0
9140.76,6400.0
11416.878,6400.0
11025.517,6400.0
10530.303,6400.0
12424.252,6400.0
15509.493,6400.0
16633.95,6400.0
13824.507,6400.0
10797.869,6400.0
9797.121,6400.0
7804.709,6400.0
6410.259,6400.0
8914.276,6400.0
13171.512,6400.0
14690.974,6400.0
14813.805,6400.0
14568.568,6400.0
16552.559,6400.0
22666.246,6500.0
30699.826,6500.0
39253.324,6500.0
48290.836,6600.0
59296.035,6600.0
66311.58,6700.0
65259.83,6700.0
60145.72,6800.0
46032.355,6800.0
30906.729,6900.0
23797.943,6900.0
20901.465,7000.0
20354.65,7100.0
20119.158,7200.0
18992.158,7300.0
20462.42,7500.0
25660.6,7700.0
35635.863,7800.0
42027.402,8000.0
42005.918,8200.0
41034.715,8500.0
44297.375,9200.0
47541.35,10000.0
51560.363,11000.0
52132.594,13000.0
50558.9,15000.0
46334.387,17000.0
42144.17,20000.0
40738.758,25000.0
43093.582,28000.0
49670.188,30000.0
55283.434,28000.0
44591.1,26000.0
36143.883,29000.0
34687.996,31500.0
37612.945,42500.0
39157.168,53200.0
40550.48,65300.0
42565.465,74100.0
48344.816,80500.0
56637.703,88400.0
62901.03,89900.0
67482.6,88200.0
73966.92,88600.0
82355.72,88100.0
87778.81,80100.0
89285.555,75600.0
91758.49,74600.0
92808.52,78200.0
89930.586,75300.0
78621.29,67000.0
67038.39,63100.0
61881.14,60400.0
61986.996,58100.0
55835.645,55600.0
49416.53,51900.0
47346.28,49200.0
46819.047,49200.0
46716.492,51300.0
49337.78,55400.0
53770.668,60300.0
55941.883,61700.0
57388.047,60200.0
57841.99,58600.0
56743.293,58000.0
55302.465,56700.0
57212.98,53300.0
62312.89,52700.0
57666.3,55900.0
54346.63,60500.0
59636.09,62900.0
65768.88,63600.0
67549.836,63100.0
70541.76,64100.0
67320.42,62800.0
69362.65,59200.0
70848.516,55100.0
68444.69,52300.0
66879.58,50900.0
54109.81,50700.0
40653.883,50500.0
36040.164,49700.0
28179.525,49900.0
22840.139,51200.0
20648.244,50900.0
22166.818,49100.0
22810.031,48000.0
24132.736,47700.0
27123.244,48400.0
29055.072,49600.0
30084.355,52800.0
28643.654,56700.0
28311.934,61700.0
30156.875,65200.0
35794.37,65100.0
36030.316,62800.0
32500.332,62200.0
32424.799,62700.0
36502.11,64100.0
42703.92,63200.0
42226.9,62800.0
33298.38,64900.0
28709.059,66600.0
29454.203,66900.0
32650.252,67300.0
40481.117,67600.0
41548.062,67700.0
38322.996,67300.0
39315.973,64800.0
40192.04,62300.0
38759.914,61200.0
36726.824,60700.0
35001.87,59500.0
35600.832,58600.0
33913.297,60900.0
30719.486,63000.0
34961.355,62000.0
37722.594,60800.0
32134.29,59700.0
26911.768,58600.0
25079.768,58500.0
31627.834,59200.0
36706.57,62500.0
38156.453,63500.0
42102.71,65200.0
41015.008,65300.0
40022.754,65100.0
39604.31,62200.0
34692.21,57500.0
31513.754,49900.0
27781.03,44200.0
24446.8,41800.0
23050.574,41200.0
22454.229,42600.0
23445.414,42600.0
22914.316,41600.0
21613.41,41400.0
20598.848,44300.0
21038.47,50700.0
26937.238,53200.0
38347.93,52400.0
44035.29,51600.0
41806.477,54000.0
42687.633,53500.0
47563.406,52200.0
57402.03,53800.0
54044.53,53500.0
45338.84,51600.0
56626.676,47300.0
69981.46,43100.0
53784.03,40000.0
42287.844,37000.0
37187.0,34400.0
34697.99,32200.0
31430.271,30300.0
28589.904,28500.0
26836.059,27200.0
25204.63,25800.0
23768.838,24900.0
22810.164,24900.0
22303.092,25100.0
23249.111,25000.0
24351.238,24700.0
25456.521,24400.0
25056.764,23700.0
22933.781,23100.0
21374.127,22500.0
20719.562,22000.0
20469.02,21600.0
20321.393,21100.0
20398.555,20700.0
20262.707,20300.0
19889.486,20000.0
19496.182,20000.0
18994.52,19800.0
18575.955,19400.0
18087.656,19100.0
17783.596,19200.0
18064.6,19200.0
18694.334,19000.0
18915.645,19000.0
18557.254,19200.0
18346.078,19400.0
18463.105,19600.0
18437.996,19500.0
19028.172,19000.0
19640.178,18300.0
20140.32,17600.0
20598.145,16100.0
20764.91,16000.0
20479.88,15900.0
20040.697,15900.0
19808.307,16700.0
19662.672,17700.0
21108.049,17600.0
22576.248,17200.0
23178.947,16300.0
23389.803,15500.0
23329.502,14000.0
23575.186,13300.0
23406.807,11200.0
21844.234,10000.0
20840.307,9500.0
20180.693,9000.0
19610.191,9600.0
19059.227,10000.0
18527.81,11000.0
18062.867,11600.0
17627.373,11700.0
17359.225,11500.0
16984.557,11400.0
16679.78,11300.0
16264.302,11100.0
15910.16,10900.0
15580.917,10800.0
15418.237,10400.0
15259.557,10100.0
14969.932,9900.0
14750.471,9900.0
14561.635,9800.0
14411.501,9800.0
14189.181,9700.0
13840.792,9700.0
13524.256,9600.0
13291.39,9600.0
13076.519,9500.0
12870.154,9400.0
12680.422,9300.0
12492.866,9200.0
12308.695,9200.0
12139.206,9100.0
11964.338,9100.0
11783.71,9000.0
11618.555,9000.0
11459.519,9000.0
11280.649,9000.0
11088.863,9000.0
10942.354,9000.0
10798.556,8900.0
10611.113,8900.0
10376.159,8900.0
10124.685,8900.0
9909.036,8900.0
9709.207,8900.0
9487.594,8900.0
9231.257,8900.0
8956.722,8900.0
8720.133,8800.0
8499.404,8800.0
8307.927,8800.0
